segment,replicate.no,obs.sp,total_attempts,success_attempts,duration,worms1,crabs1,fishfry1,mollusks1,success_prop,worms,crabs,mollusks,fishfry,food.div,food.rich,food.abund,high.count,total.count,prop.foraging,prop.preening,prop.locomotion,prop.resting,prop.alert,high.div,rich,high.abund,total.div,total.abund,temp,pref,island
30,1,Great Knot,64,14,3,4,0,0,7,0.21875,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,48,12,3,0,0,0,12,0.25,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,52,16,3,6,0,0,10,0.307692308,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,53,18,3,0,0,0,0,0.339622642,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,68,20,3,0,0,0,0,0.294117647,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,53,13,3,0,0,0,0,0.245283019,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,44,11,3,3,0,0,8,0.25,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,57,14,3,0,0,0,0,0.245614035,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,47,17,3,0,0,0,0,0.361702128,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Great Knot,66,21,3,0,0,0,0,0.318181818,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Black-tailed Godwit,29,9,3,0,0,0,0,0.310344828,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-tailed Godwit,34,11,3,0,0,0,0,0.323529412,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Common Greenshank,32,12,3,0,0,0,0,0.375,500,100,467,0,0.938754887,3,1067,2,1.166666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Broad-billed Sandpiper,37,17,3,0,0,0,0,0.459459459,500,100,467,0,0.938754887,3,1067,4,1.5,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Pied Avocet,33,5,3,0,0,0,0,0.151515152,500,100,467,0,0.938754887,3,1067,1,0.666666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-tailed Godwit,39,7,3,0,0,0,0,0.179487179,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Great Knot,17,3,2,0,0,0,3,0.176470588,500,100,467,0,0.938754887,3,1067,3,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Black-tailed Godwit,30,7,2,0,0,0,0,0.233333333,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-headed Ibis,42,11,3,0,0,0,0,0.261904762,500,100,467,0,0.938754887,3,1067,4,1.666666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Pied Avocet,46,14,3,0,0,0,0,0.304347826,500,100,467,0,0.938754887,3,1067,1,0.666666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Pied Avocet,33,9,3,0,0,0,0,0.272727273,500,100,467,0,0.938754887,3,1067,1,0.666666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-tailed Godwit,28,9,3,0,0,0,0,0.321428571,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-tailed Godwit,33,12,3,0,0,0,0,0.363636364,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-tailed Godwit,34,13,3,0,0,0,0,0.382352941,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Pied Avocet,14,4,2,0,0,0,0,0.285714286,500,100,467,0,0.938754887,3,1067,1,0.666666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-tailed Godwit,19,5,2,0,0,0,0,0.263157895,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Pied Avocet,29,7,3,0,0,0,0,0.24137931,500,100,467,0,0.938754887,3,1067,1,0.666666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Curlew Sandpiper,41,13,3,0,0,0,0,0.317073171,500,100,467,0,0.938754887,3,1067,10,3.5,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Curlew Sandpiper,14,4,3,0,0,0,0,0.285714286,500,100,467,0,0.938754887,3,1067,10,3.5,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-tailed Godwit,36,12,3,0,0,0,0,0.333333333,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Grey Plover,26,8,3,0,0,0,0,0.307692308,500,100,467,0,0.938754887,3,1067,1,0.833333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Curlew Sandpiper,47,11,3,0,0,0,0,0.234042553,500,100,467,0,0.938754887,3,1067,10,3.5,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Curlew Sandpiper,37,6,3,0,0,0,0,0.162162162,500,100,467,0,0.938754887,3,1067,10,3.5,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Common Redshank,51,13,3,0,0,0,0,0.254901961,500,100,467,0,0.938754887,3,1067,9,4.333333333,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-tailed Godwit,34,9,3,0,0,0,0,0.264705882,500,100,467,0,0.938754887,3,1067,29,14,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers worms,Nijhum Dweep
30,1,Black-headed Ibis,34,7,3,0,0,0,0,0.205882353,500,100,467,0,0.938754887,3,1067,4,1.666666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
30,1,Black-headed Ibis,29,5,3,0,0,0,0,0.172413793,500,100,467,0,0.938754887,3,1067,4,1.666666667,1,0,0,0,0,1.45045866,11,144,1.352525924,73.33333333,24,prefers other foods,Nijhum Dweep
124,1,Black-headed Ibis,19,4,2,0,0,0,0,0.210526316,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Pied Avocet,25,6,2,0,0,0,0,0.24,467,0,0,0,0,1,467,1,0.166666667,1,0,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers worms,Damar Char
124,1,Pied Avocet,19,3,2,0,0,0,0,0.157894737,467,0,0,0,0,1,467,1,0.166666667,1,0,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers worms,Damar Char
124,1,Black-headed Ibis,20,6,2,0,0,0,0,0.3,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,23,8,2,0,0,0,0,0.347826087,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Pied Avocet,23,9,2,0,0,0,0,0.391304348,467,0,0,0,0,1,467,1,0.166666667,1,0,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers worms,Damar Char
124,1,Black-headed Ibis,11,4,2,0,0,0,0,0.363636364,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,18,5,2,0,0,0,0,0.277777778,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Common Redshank,15,4,2,0,0,0,0,0.266666667,467,0,0,0,0,1,467,1,0.166666667,0,0,1,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers worms,Damar Char
124,1,Eurasian Curlew,18,3,2,0,0,0,0,0.166666667,467,0,0,0,0,1,467,12,4,0,0.208333333,0,0.791666667,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Common Redshank,29,6,2,0,0,0,0,0.206896552,467,0,0,0,0,1,467,1,0.166666667,0,0,1,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers worms,Damar Char
124,1,Black-headed Ibis,32,3,2,0,0,0,0,0.09375,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,20,4,2,0,0,0,0,0.2,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,19,2,2,0,0,0,0,0.105263158,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Common Redshank,10,1,2,0,0,0,0,0.1,467,0,0,0,0,1,467,1,0.166666667,0,0,1,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers worms,Damar Char
124,1,Common Redshank,19,2,2,0,0,0,0,0.105263158,467,0,0,0,0,1,467,1,0.166666667,0,0,1,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers worms,Damar Char
124,1,Black-headed Ibis,23,4,2,0,0,0,0,0.173913043,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,19,3,2,0,0,0,0,0.157894737,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,26,5,2,0,0,0,0,0.192307692,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,17,3,2,0,0,0,0,0.176470588,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,16,1,2,0,0,0,0,0.0625,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,24,4,2,0,0,0,0,0.166666667,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Black-headed Ibis,19,6,2,0,0,0,0,0.315789474,467,0,0,0,0,1,467,3,2,0.916666667,0.083333333,0,0,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Eurasian Curlew,14,4,2,0,0,0,0,0.285714286,467,0,0,0,0,1,467,12,4,0,0.208333333,0,0.791666667,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
124,1,Eurasian Curlew,11,3,2,0,0,0,0,0.272727273,467,0,0,0,0,1,467,12,4,0,0.208333333,0,0.791666667,0,0.885288834,4,17,0.845686904,6.333333333,22.16666667,prefers other foods,Damar Char
122,1,Spoon-billed Sandpiper,29,7,3,0,0,0,0,0.24137931,584,0,0,0,0,1,584,2,0.333333333,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Spoon-billed Sandpiper,22,4,3,0,0,0,0,0.181818182,584,0,0,0,0,1,584,2,0.333333333,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Broad-billed Sandpiper,32,9,3,0,0,0,0,0.28125,584,0,0,0,0,1,584,8,4,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Lesser/Greater Sand-Plover,28,7,3,0,0,0,0,0.25,584,0,0,0,0,1,584,352,181.8333333,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Lesser/Greater Sand-Plover,31,5,3,0,0,0,0,0.161290323,584,0,0,0,0,1,584,352,181.8333333,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Curlew Sandpiper,36,9,3,0,0,0,0,0.25,584,0,0,0,0,1,584,9,3.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,37,7,3,0,0,0,0,0.189189189,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Curlew Sandpiper,39,11,3,0,0,0,0,0.282051282,584,0,0,0,0,1,584,9,3.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Sanderling,29,9,3,0,0,0,0,0.310344828,584,0,0,0,0,1,584,3,0.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Broad-billed Sandpiper,15,5,2,0,0,0,0,0.333333333,584,0,0,0,0,1,584,8,4,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Sanderling,19,5,3,0,0,0,0,0.263157895,584,0,0,0,0,1,584,3,0.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Ruddy Turnstone,24,6,3,0,0,0,0,0.25,584,0,0,0,0,1,584,3,0.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Ruddy Turnstone,21,5,3,0,0,0,0,0.238095238,584,0,0,0,0,1,584,3,0.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Ruddy Turnstone,23,8,3,0,0,0,0,0.347826087,584,0,0,0,0,1,584,3,0.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Little/Red-necked Stint,57,14,3,0,0,0,0,0.245614035,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,32,9,3,0,0,0,0,0.28125,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Curlew Sandpiper,51,13,3,0,0,0,0,0.254901961,584,0,0,0,0,1,584,9,3.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,31,9,2,0,0,0,0,0.290322581,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Common Redshank,37,7,3,0,0,0,0,0.189189189,584,0,0,0,0,1,584,12,4.666666667,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,29,6,3,0,0,0,0,0.206896552,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Curlew Sandpiper,49,14,3,0,0,0,0,0.285714286,584,0,0,0,0,1,584,9,3.5,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Terek Sandpiper,38,15,3,0,0,0,0,0.394736842,584,0,0,0,0,1,584,2,0.666666667,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Terek Sandpiper,31,13,3,0,0,0,0,0.419354839,584,0,0,0,0,1,584,2,0.666666667,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Little/Red-necked Stint,49,9,3,0,0,0,0,0.183673469,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Broad-billed Sandpiper,51,12,3,0,0,0,0,0.235294118,584,0,0,0,0,1,584,8,4,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,49,13,3,0,0,0,0,0.265306122,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,53,16,3,0,0,0,0,0.301886792,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,57,14,3,0,0,0,0,0.245614035,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,51,16,3,0,0,0,0,0.31372549,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Eurasian Curlew,32,7,3,0,0,0,0,0.21875,584,0,0,0,0,1,584,0,0,0,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers other foods,Damar Char
122,1,Common Redshank,43,11,3,0,0,0,0,0.255813953,584,0,0,0,0,1,584,12,4.666666667,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Common Redshank,31,7,3,0,0,0,0,0.225806452,584,0,0,0,0,1,584,12,4.666666667,1,0,0,0,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,27,9,3,0,0,0,0,0.333333333,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,15,3,3,0,0,0,0,0.2,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,21,4,3,0,0,0,0,0.19047619,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
122,1,Little/Red-necked Stint,33,11,3,0,0,0,0,0.333333333,584,0,0,0,0,1,584,34,13.83333333,0.86746988,0.048192771,0,0.084337349,0,0.802713776,12,430,0.621612284,210.8333333,21.5,prefers worms,Damar Char
121,1,Common Redshank,38,3,3,0,0,0,0,0.078947368,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,30,2,3,0,0,0,0,0.066666667,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Little/Red-necked Stint,47,11,3,0,0,0,0,0.234042553,350,17,267,0,0.78768114,3,634,18,3.5,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Little/Red-necked Stint,67,21,3,0,0,0,0,0.313432836,350,17,267,0,0.78768114,3,634,18,3.5,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Little/Red-necked Stint,22,4,2,0,0,0,0,0.181818182,350,17,267,0,0.78768114,3,634,18,3.5,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,35,7,3,0,0,0,0,0.2,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Curlew Sandpiper,42,11,3,0,0,0,0,0.261904762,350,17,267,0,0.78768114,3,634,3,0.833333333,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Curlew Sandpiper,42,8,3,0,0,0,0,0.19047619,350,17,267,0,0.78768114,3,634,3,0.833333333,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Broad-billed Sandpiper,31,6,3,0,0,0,0,0.193548387,350,17,267,0,0.78768114,3,634,0,0,0,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,28,6,3,0,0,0,0,0.214285714,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,28,4,3,0,0,0,0,0.142857143,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,32,7,3,0,0,0,0,0.21875,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Dunlin,51,13,3,0,0,0,0,0.254901961,350,17,267,0,0.78768114,3,634,1,0.166666667,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Curlew Sandpiper,43,6,3,0,0,0,0,0.139534884,350,17,267,0,0.78768114,3,634,3,0.833333333,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Curlew Sandpiper,36,5,3,0,0,0,0,0.138888889,350,17,267,0,0.78768114,3,634,3,0.833333333,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Curlew Sandpiper,29,7,3,0,0,0,0,0.24137931,350,17,267,0,0.78768114,3,634,3,0.833333333,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Little/Red-necked Stint,42,8,3,0,0,0,0,0.19047619,350,17,267,0,0.78768114,3,634,18,3.5,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,40,4,3,0,0,0,0,0.1,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Nordmann's Greenshank/,40,6,3,0,0,0,0,0.15,350,17,267,0,0.78768114,3,634,1,0.166666667,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,48,7,3,0,0,0,0,0.145833333,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,44,13,3,0,0,0,0,0.295454545,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,42,13,3,0,0,0,0,0.30952381,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Greenshank,10,2,3,0,0,0,0,0.2,350,17,267,0,0.78768114,3,634,2,0.333333333,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Common Redshank,47,4,3,0,0,0,0,0.085106383,350,17,267,0,0.78768114,3,634,18,5.5,0.96969697,0,0,0.03030303,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
121,1,Little/Red-necked Stint,56,14,3,0,0,0,0,0.25,350,17,267,0,0.78768114,3,634,18,3.5,1,0,0,0,0,1.291429568,8,96,1.269870609,22.33333333,21.66666667,prefers worms,Damar Char
119,1,Black-tailed Godwit,20,3,1,0,0,0,0,0.15,600,0,234,0,0.592953317,2,834,7,2.166666667,1,0,0,0,0,0.600325276,10,584,0.790447226,106.1666667,NA,prefers worms,Damar Char
119,1,Common Redshank,39,9,3,0,0,0,0,0.230769231,600,0,234,0,0.592953317,2,834,14,7.833333333,0.936170213,0,0,0.063829787,0,0.600325276,10,584,0.790447226,106.1666667,NA,prefers worms,Damar Char
119,1,Common Greenshank,21,6,3,0,0,0,0,0.285714286,600,0,234,0,0.592953317,2,834,4,1.5,0.444444444,0,0,0.555555556,0,0.600325276,10,584,0.790447226,106.1666667,NA,prefers worms,Damar Char
