segment,replicate.no,obs.sp,total_attempts,success_attempts,duration,worms1,crabs1,fishfry1,mollusks1,success_prop,worms,crabs,mollusks,fishfry,food.div,food.rich,food.abund,high.count,total.count,prop.foraging,prop.preening,prop.locomotion,prop.resting,prop.alert,n,high.div,rich,high.abund,total.div,total.rich,total.abund,temp,dryweight,pref,island
27,2,Grey Plover,8,1,3,0,0,0,0,0.125,884,0,34,0,0.156210171,2,917,13,2.666666667,1,0,0,0,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers worms,Nijhum Dweep
27,2,Grey Plover,6,0,3,0,0,0,0,0,884,0,34,0,0.156210171,2,917,13,2.666666667,1,0,0,0,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers worms,Nijhum Dweep
27,2,Black-tailed Godwit,38,9,3,0,0,0,0,0.236842105,884,0,34,0,0.156210171,2,917,672,56.16666667,0.995548961,0.004451039,0,0,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers worms,Nijhum Dweep
27,2,Black-tailed Godwit,41,11,3,0,0,0,0,0.268292683,884,0,34,0,0.156210171,2,917,672,56.16666667,0.995548961,0.004451039,0,0,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers worms,Nijhum Dweep
27,2,Black-tailed Godwit,42,10,3,0,0,0,0,0.238095238,884,0,34,0,0.156210171,2,917,672,56.16666667,0.995548961,0.004451039,0,0,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers worms,Nijhum Dweep
27,2,Black-headed Ibis,27,4,3,0,0,0,0,0.148148148,884,0,34,0,0.156210171,2,917,1,0.333333333,0.666666667,0,0,0.333333333,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers other foods,Nijhum Dweep
27,2,Black-headed Ibis,31,8,3,0,0,0,0,0.258064516,884,0,34,0,0.156210171,2,917,1,0.333333333,0.666666667,0,0,0.333333333,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers other foods,Nijhum Dweep
27,2,Black-headed Ibis,8,3,3,0,0,0,0,0.375,884,0,34,0,0.156210171,2,917,1,0.333333333,0.666666667,0,0,0.333333333,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers other foods,Nijhum Dweep
27,2,Black-headed Ibis,12,5,3,0,0,0,0,0.416666667,884,0,34,0,0.156210171,2,917,1,0.333333333,0.666666667,0,0,0.333333333,0,2,0.468485216,12,741,0.846637442,11,71.33333333,23.66666667,302,prefers other foods,Nijhum Dweep
9,2,Pied Avocet,31,9,3,0,0,0,0,0.290322581,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,34,8,3,0,0,0,0,0.235294118,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,35,11,3,0,0,0,0,0.314285714,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,37,7,3,0,0,0,0,0.189189189,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Black-headed Ibis,20,4,3,0,0,0,0,0.2,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Black-headed Ibis,19,5,3,0,0,0,0,0.263157895,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Pied Avocet,43,16,3,0,0,0,0,0.372093023,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,39,15,3,0,0,0,0,0.384615385,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,39,14,3,0,0,0,0,0.358974359,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,33,13,3,0,0,0,0,0.393939394,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,42,17,3,0,0,0,0,0.404761905,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Black-headed Ibis,26,11,3,0,0,0,0,0.423076923,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Black-headed Ibis,23,9,3,0,0,0,0,0.391304348,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Pied Avocet,35,11,3,0,0,0,0,0.314285714,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,42,8,3,0,0,0,0,0.19047619,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,35,6,3,0,0,0,0,0.171428571,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,42,7,3,0,0,0,0,0.166666667,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Black-headed Ibis,18,2,3,0,0,0,0,0.111111111,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Black-headed Ibis,19,1,3,0,0,0,0,0.052631579,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Black-headed Ibis,22,2,3,0,0,0,0,0.090909091,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Black-headed Ibis,11,1,1,0,0,0,0,0.090909091,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Black-headed Ibis,23,2,3,0,0,0,0,0.086956522,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Pied Avocet,38,7,3,0,0,0,0,0.184210526,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,39,9,3,0,0,0,0,0.230769231,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,41,13,3,0,0,0,0,0.317073171,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,37,6,3,0,0,0,0,0.162162162,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,24,5,3,0,0,0,0,0.208333333,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,26,2,3,0,0,0,0,0.076923077,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,31,4,3,0,0,0,0,0.129032258,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,33,5,3,0,0,0,0,0.151515152,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,36,5,3,0,0,0,0,0.138888889,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,31,4,3,0,0,0,0,0.129032258,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,22,3,3,0,0,0,0,0.136363636,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Black-headed Ibis,23,2,3,0,0,0,0,0.086956522,300,0,150,0,0.636514168,2,450,26,9,0.587155963,0.100917431,0.174311927,0.137614679,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers other foods,Nijhum Dweep
9,2,Pied Avocet,33,6,3,0,0,0,0,0.181818182,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
9,2,Pied Avocet,45,9,3,0,0,0,0,0.2,300,0,150,0,0.636514168,2,450,77,25,1,0,0,0,0,2,1.044601169,7,117,0.881088206,6,36.66666667,22,289,prefers worms,Nijhum Dweep
5,2,Kentish Plover,2,2,2,0,0,0,0,1,500,34,100,0,0.633039512,3,634,2,0.333333333,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Kentish Plover,22,12,2,0,0,0,0,0.545454545,500,34,100,0,0.633039512,3,634,2,0.333333333,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Kentish Plover,5,1,2,0,0,0,0,0.2,500,34,100,0,0.633039512,3,634,2,0.333333333,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Pied Avocet,46,11,3,0,0,0,0,0.239130435,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,71,27,3,0,0,0,0,0.38028169,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,53,13,3,0,0,0,0,0.245283019,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,69,13,3,0,0,0,0,0.188405797,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,34,7,3,0,0,0,0,0.205882353,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Black-tailed Godwit,31,9,3,0,0,0,0,0.290322581,500,34,100,0,0.633039512,3,634,97,8,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Grey Plover,6,5,3,0,0,0,0,0.833333333,500,34,100,0,0.633039512,3,634,1,0.166666667,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Grey Plover,11,7,3,0,0,0,0,0.636363636,500,34,100,0,0.633039512,3,634,1,0.166666667,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,39,11,3,0,0,0,0,0.282051282,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,53,15,3,0,0,0,0,0.283018868,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Lesser/Greater Sand-Plover,14,3,3,0,0,0,0,0.214285714,500,34,100,0,0.633039512,3,634,2,0.333333333,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Lesser/Greater Sand-Plover,5,3,3,0,0,0,0,0.6,500,34,100,0,0.633039512,3,634,2,0.333333333,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,40,11,3,0,0,0,0,0.275,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,31,7,3,1,2,4,0,0.225806452,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Kentish Plover,11,3,3,0,0,0,0,0.272727273,500,34,100,0,0.633039512,3,634,2,0.333333333,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Grey Plover,5,3,3,0,0,0,0,0.6,500,34,100,0,0.633039512,3,634,1,0.166666667,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,31,13,3,0,0,0,0,0.419354839,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,18,6,2,0,0,0,0,0.333333333,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,12,5,2,0,0,0,0,0.416666667,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,19,7,2,0,0,0,0,0.368421053,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,11,4,2,0,0,0,0,0.363636364,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Pied Avocet,23,6,2,0,0,0,0,0.260869565,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Eurasian Curlew,17,5,2,0,0,0,0,0.294117647,500,34,100,0,0.633039512,3,634,14,5.333333333,0.84375,0.03125,0,0.125,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Pied Avocet,17,5,2,0,0,0,0,0.294117647,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
5,2,Eurasian Curlew,14,3,2,0,0,0,0,0.214285714,500,34,100,0,0.633039512,3,634,14,5.333333333,0.84375,0.03125,0,0.125,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Eurasian Curlew,16,4,2,0,0,0,0,0.25,500,34,100,0,0.633039512,3,634,14,5.333333333,0.84375,0.03125,0,0.125,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Eurasian Curlew,10,2,2,0,0,0,0,0.2,500,34,100,0,0.633039512,3,634,14,5.333333333,0.84375,0.03125,0,0.125,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Eurasian Curlew,9,3,2,0,0,0,0,0.333333333,500,34,100,0,0.633039512,3,634,14,5.333333333,0.84375,0.03125,0,0.125,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers other foods,Nijhum Dweep
5,2,Pied Avocet,18,7,2,0,0,0,0,0.388888889,500,34,100,0,0.633039512,3,634,7,2,1,0,0,0,0,2,0.970123579,9,129,1.458886669,8,18,21,351,prefers worms,Nijhum Dweep
2,2,Common Redshank,43,5,3,0,0,0,0,0.11627907,450,34,50,0,0.538556946,3,534,32,11.33333333,0.926470588,0.029411765,0.044117647,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Common Redshank,38,6,3,0,0,0,0,0.157894737,450,34,50,0,0.538556946,3,534,32,11.33333333,0.926470588,0.029411765,0.044117647,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Common Redshank,34,3,3,0,0,0,0,0.088235294,450,34,50,0,0.538556946,3,534,32,11.33333333,0.926470588,0.029411765,0.044117647,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Common Redshank,37,7,3,0,0,0,0,0.189189189,450,34,50,0,0.538556946,3,534,32,11.33333333,0.926470588,0.029411765,0.044117647,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Black-headed Ibis,59,2,3,0,0,0,0,0.033898305,450,34,50,0,0.538556946,3,534,11,2.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Black-headed Ibis,58,4,3,0,0,0,0,0.068965517,450,34,50,0,0.538556946,3,534,11,2.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Little/Red-necked Stint,28,3,1,0,0,0,0,0.107142857,450,34,50,0,0.538556946,3,534,3,0.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Black-tailed Godwit,23,9,3,0,0,0,0,0.391304348,450,34,50,0,0.538556946,3,534,18,1.666666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Eurasian Curlew,55,7,3,0,0,0,0,0.127272727,450,34,50,0,0.538556946,3,534,6,1.666666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Eurasian Curlew,61,3,3,0,0,0,0,0.049180328,450,34,50,0,0.538556946,3,534,6,1.666666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Eurasian Curlew,50,6,3,0,0,0,0,0.12,450,34,50,0,0.538556946,3,534,6,1.666666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Black-tailed Godwit,49,12,3,0,0,0,0,0.244897959,450,34,50,0,0.538556946,3,534,18,1.666666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Black-tailed Godwit,37,9,3,0,0,0,0,0.243243243,450,34,50,0,0.538556946,3,534,18,1.666666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Lesser/Greater Sand-Plover,33,8,3,0,0,0,0,0.242424242,450,34,50,0,0.538556946,3,534,18,6,0.833333333,0.097222222,0.013888889,0.055555556,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Common Greenshank,20,4,3,0,0,0,0,0.2,450,34,50,0,0.538556946,3,534,3,0.666666667,0.555555556,0.222222222,0.111111111,0.111111111,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Little/Red-necked Stint,47,7,3,0,0,0,0,0.14893617,450,34,50,0,0.538556946,3,534,3,0.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Little/Red-necked Stint,49,6,3,0,0,0,0,0.12244898,450,34,50,0,0.538556946,3,534,3,0.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Black-tailed Godwit,29,12,3,0,0,0,0,0.413793103,450,34,50,0,0.538556946,3,534,18,1.666666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Black-tailed Godwit,28,8,3,0,0,0,0,0.285714286,450,34,50,0,0.538556946,3,534,18,1.666666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Lesser/Greater Sand-Plover,4,3,3,0,0,0,0,0.75,450,34,50,0,0.538556946,3,534,18,6,0.833333333,0.097222222,0.013888889,0.055555556,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Whimbrel,47,13,3,0,0,0,0,0.276595745,450,34,50,0,0.538556946,3,534,1,0.166666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Whimbrel,34,8,3,0,0,0,0,0.235294118,450,34,50,0,0.538556946,3,534,1,0.166666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Whimbrel,34,3,3,0,0,0,0,0.088235294,450,34,50,0,0.538556946,3,534,1,0.166666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Grey Plover,1,1,3,0,0,0,0,1,450,34,50,0,0.538556946,3,534,3,0.666666667,0.555555556,0,0.111111111,0.333333333,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Grey Plover,3,3,3,0,0,0,0,1,450,34,50,0,0.538556946,3,534,3,0.666666667,0.555555556,0,0.111111111,0.333333333,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Common Sandpiper,25,8,3,0,0,0,0,0.32,450,34,50,0,0.538556946,3,534,1,0,0,1,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Black-headed Ibis,26,2,3,0,0,0,0,0.076923077,450,34,50,0,0.538556946,3,534,11,2.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Whimbrel,34,5,3,0,0,0,0,0.147058824,450,34,50,0,0.538556946,3,534,1,0.166666667,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Grey Plover,2,2,3,0,0,0,0,1,450,34,50,0,0.538556946,3,534,3,0.666666667,0.555555556,0,0.111111111,0.333333333,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Grey Plover,3,3,3,0,0,0,0,1,450,34,50,0,0.538556946,3,534,3,0.666666667,0.555555556,0,0.111111111,0.333333333,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
2,2,Black-headed Ibis,33,6,3,0,0,0,0,0.181818182,450,34,50,0,0.538556946,3,534,11,2.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Black-headed Ibis,29,5,3,0,0,0,0,0.172413793,450,34,50,0,0.538556946,3,534,11,2.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Black-headed Ibis,21,3,3,0,0,0,0,0.142857143,450,34,50,0,0.538556946,3,534,11,2.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Black-headed Ibis,34,7,3,0,0,0,0,0.205882353,450,34,50,0,0.538556946,3,534,11,2.333333333,1,0,0,0,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers other foods,Nijhum Dweep
2,2,Grey Plover,3,3,3,0,0,0,0,1,450,34,50,0,0.538556946,3,534,3,0.666666667,0.555555556,0,0.111111111,0.333333333,0,2,1.8976395,11,98,1.601246231,10,25,20.83333333,312,prefers worms,Nijhum Dweep
16,2,Common Redshank,58,7,3,0,0,0,0,0.120689655,234,67,567,0,0.82839299,3,867,9,1.5,1,0,0,0,0,2,1.593457939,8,75,1.365968004,8,20.83333333,24.25,300,prefers worms,Nijhum Dweep
16,2,Common Redshank,36,9,3,0,0,0,0,0.25,234,67,567,0,0.82839299,3,867,9,1.5,1,0,0,0,0,2,1.593457939,8,75,1.365968004,8,20.83333333,24.25,300,prefers worms,Nijhum Dweep
16,2,Common Redshank,46,16,3,0,0,0,0,0.347826087,234,67,567,0,0.82839299,3,867,9,1.5,1,0,0,0,0,2,1.593457939,8,75,1.365968004,8,20.83333333,24.25,300,prefers worms,Nijhum Dweep
16,2,Common Redshank,31,9,3,0,0,0,0,0.290322581,234,67,567,0,0.82839299,3,867,9,1.5,1,0,0,0,0,2,1.593457939,8,75,1.365968004,8,20.83333333,24.25,300,prefers worms,Nijhum Dweep
16,2,Common Redshank,25,7,2,0,0,0,0,0.28,234,67,567,0,0.82839299,3,867,9,1.5,1,0,0,0,0,2,1.593457939,8,75,1.365968004,8,20.83333333,24.25,300,prefers worms,Nijhum Dweep
16,2,Common Redshank,24,10,3,0,0,0,0,0.416666667,234,67,567,0,0.82839299,3,867,9,1.5,1,0,0,0,0,2,1.593457939,8,75,1.365968004,8,20.83333333,24.25,300,prefers worms,Nijhum Dweep
16,2,Great Knot,33,7,3,0,0,0,0,0.212121212,234,67,567,0,0.82839299,3,867,4,0.333333333,1,0,0,0,0,2,1.593457939,8,75,1.365968004,8,20.83333333,24.25,300,prefers other foods,Nijhum Dweep
