"segment","replicate.no","worms","crabs","mollusks","fishfry","food.div","food.rich","food.abund","obs.sp","high.count","total.count","prop.foraging","prop.preening","prop.locomotion","prop.resting","prop.alert","high.div","rich","high.abund","total.div","total.abund","temp","pref","island"
118,2,16,3,0,6,0.882563295379834,3,25,"Bar-tailed Godwit",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Black-headed Ibis",6,32,0.75,0.125,0.09375,0.03125,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Black-tailed Godwit",22,94,0.968085106382979,0,0.0319148936170213,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Broad-billed Sandpiper",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Common Greenshank",2,4,1,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Common Redshank",28,122,0.877049180327869,0.0245901639344262,0,0.0983606557377049,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Common Sandpiper",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Curlew Sandpiper",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Dunlin",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Eurasian Curlew",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Great Knot",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Great Thick-knee",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Grey-headed Lapwing",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Grey Plover",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Kentish Plover",7,7,0.428571428571429,0.285714285714286,0,0.285714285714286,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Lesser Sand Plover",23,56,1,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Little Ringed Plover",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Little Stint",3,6,1,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Nordmann's Greenshank/",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Pied Avocet",11,44,0.886363636363636,0.0454545454545455,0,0.0681818181818182,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Red Knot",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Ruddy Turnstone",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Ruff",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Sanderling",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Small Pratincole",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Temminck's Stint",1,1,1,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Terek Sandpiper",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers worms","Damar Char"
118,2,16,3,0,6,0.882563295379834,3,25,"Whimbrel",0,0,0,0,0,0,0,1.83034127646438,9,103,1.6788492630264,366,27.1666666666667,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Asian Dowitcher",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Bar-tailed Godwit",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Black-headed Ibis",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Black-tailed Godwit",7,13,1,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Broad-billed Sandpiper",12,12,0.583333333333333,0,0,0.416666666666667,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Common Greenshank",4,9,0.444444444444444,0,0,0.555555555555556,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Common Redshank",14,47,0.936170212765957,0,0,0.0638297872340425,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Common Sandpiper",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Curlew Sandpiper",7,7,0.428571428571429,0,0,0.571428571428571,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Dunlin",1,1,0,0,0,1,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Eurasian Curlew",3,3,0,0.333333333333333,0,0.666666666666667,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Great Knot",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Great Thick-knee",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Grey-headed Lapwing",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Grey Plover",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Kentish Plover",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Lesser Sand Plover",513,521,1,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Little Ringed Plover",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Little Stint",21,22,0.318181818181818,0,0,0.681818181818182,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Nordmann's Greenshank/",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Pacific Golden-Plover",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Pied Avocet",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Red Knot",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Ruddy Turnstone",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Ruff",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Sanderling",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Small Pratincole",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Temminck's Stint",2,2,1,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Terek Sandpiper",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers worms","Damar Char"
119,1,36,0,14,0,0.592953317447474,2,50,"Whimbrel",0,0,0,0,0,0,0,0.600325275747329,10,584,0.790447225558422,637,NA,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Asian Dowitcher",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Bar-tailed Godwit",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Black-headed Ibis",5,16,1,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Black-tailed Godwit",16,63,1,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Broad-billed Sandpiper",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Common Greenshank",4,13,0.692307692307692,0,0,0.307692307692308,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Common Redshank",24,105,0.961904761904762,0.019047619047619,0,0.019047619047619,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Common Sandpiper",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Curlew Sandpiper",3,3,1,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Dunlin",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Eurasian Curlew",3,11,1,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Great Knot",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Great Thick-knee",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Grey-headed Lapwing",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Grey Plover",7,22,0.772727272727273,0,0,0.227272727272727,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Kentish Plover",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Lesser Sand Plover",26,71,1,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Little Ringed Plover",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Little Stint",2,6,1,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Nordmann's Greenshank/",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Pied Avocet",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Red Knot",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Ruddy Turnstone",2,4,1,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Ruff",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Sanderling",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Small Pratincole",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Temminck's Stint",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Terek Sandpiper",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers worms","Damar Char"
119,2,54,0,13,0,0.492013811010805,2,67,"Whimbrel",0,0,0,0,0,0,0,1.89218833816826,10,92,1.78757543781114,314,27.5,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Asian Dowitcher",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Bar-tailed Godwit",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Black-headed Ibis",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Black-tailed Godwit",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Broad-billed Sandpiper",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Common Greenshank",2,2,1,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Common Redshank",18,33,0.96969696969697,0,0,0.0303030303030303,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Common Sandpiper",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Curlew Sandpiper",3,5,1,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Dunlin",1,1,1,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Eurasian Curlew",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Great Knot",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Great Thick-knee",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Grey-headed Lapwing",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Grey Plover",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Kentish Plover",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Lesser Sand Plover",52,70,0.857142857142857,0,0.0142857142857143,0.128571428571429,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Little Ringed Plover",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Little Stint",18,21,1,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Nordmann's Greenshank/",1,1,1,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Pied Avocet",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Red Knot",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Ruddy Turnstone",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Ruff",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Sanderling",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Small Pratincole",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Spoon-billed Sandpiper",1,1,1,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Temminck's Stint",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Terek Sandpiper",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers worms","Damar Char"
121,1,21,1,16,0,0.787681140041428,3,38,"Whimbrel",0,0,0,0,0,0,0,1.29142956774262,8,96,1.26987060900068,134,21.6666666666667,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Asian Dowitcher",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Bar-tailed Godwit",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Black-headed Ibis",4,4,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Black-tailed Godwit",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Broad-billed Sandpiper",2,4,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Common Greenshank",2,8,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Common Redshank",28,136,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Common Sandpiper",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Curlew Sandpiper",3,18,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Dunlin",1,2,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Eurasian Curlew",1,1,0,1,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Great Knot",1,2,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Great Thick-knee",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Grey-headed Lapwing",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Grey Plover",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Kentish Plover",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Lesser Sand Plover",52,250,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Little Ringed Plover",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Little Stint",9,30,1,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Nordmann's Greenshank/",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Pied Avocet",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Red Knot",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Ruddy Turnstone",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Ruff",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Sanderling",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Small Pratincole",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers other foods","Damar Char"
121,2,21,1,30,0,0.759495783157263,3,52,"Temminck's Stint",0,0,0,0,0,0,0,1.42934040687148,10,103,1.21250097287997,455,27,"prefers worms","Damar Char"
